return-date	order-id	sku	asin	fnsku	product-name	quantity	fulfillment-center-id	detailed-disposition	reason	status
2016-09-12	115-0199977-4052275	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	CARRIER_DAMAGED	DAMAGED_BY_CARRIER	Unit returned to inventory
2016-09-07	104-6698200-0269021	HP Stream 11-r020nr	B015CQ8OUY	X0016C8O0F	HP Stream 11.6-Inch Laptop (Intel Celeron, 2 GB RAM, 32 GB SSD, Violet Purple) with Office 365 Personal for One Year	1	LEX2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2016-09-05	002-0722133-0166612	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-09-02	107-6760620-4125051	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Magnetic Windshield Cover - Huge Size Fits Any Car, Truck, SUV, Van or Automobile - Keeps Ice & Snow Off - Top Quality Exterior Auto Snow Win	1	LEX2	SELLABLE	NO_REASON_GIVEN	Unit returned to inventory
2016-09-01	106-8360377-7974659	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-31	106-4008324-2697016	C40 A6 8GB 1TB	B011HNTGVC	X0014AWUCH	Lenovo C40 21.5-Inch All-in-One Touchscreen Desktop (AMD A6, 8 GB RAM, 1 TB HDD, Windows 10) F0B50052US	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-30	105-4969802-9534609	Ideapad 700	B01FJFN8T0	X00159M9BT	Lenovo Ideapad 700 - 17.3" FHD Laptop (Intel Core i5, 12 GB RAM, 1TB HDD + 128 GB SSD, NVIDIA GeForce GT940M, Windows 10) 80RV002TUS	1	CVG2	CUSTOMER_DAMAGED	MISSED_ESTIMATED_DELIVERY	Unit returned to inventory
2016-08-29	104-3239660-9727427	Acer C810-T7ZT	B00X5X4230	X0016AKBK3	Acer C810 NX.G14AA.001; C810-T7ZT 13.3-Inch Laptop	1	LEX2	SELLABLE	EXTRA_ITEM	Unit returned to inventory
2016-08-29	108-2557403-3226610	HP Stream 11-r010nr	B015CQ8SGE	X0016BLP39	HP Stream 11-r010nr 11.6-Inch Notebook (Intel Celeron Processor, 2GB RAM, 32 GB Hard Drive, Windows 10 Home 64- Bit), Cobalt Blue	1	LAS2	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory
2016-08-28	102-5956966-3007444	L55W-C5280-T	B01CCCXWRQ	X0013NSCCR	2016 Newest Toshiba Satellite Fusion 15 L55W 15.6" Flagship Touchscreen Laptop- Intel Core i5-5200U Processor, 8GB RAM, 750GB Hard Drive, HD LED Backl	1	LEX2	CUSTOMER_DAMAGED	UNAUTHORIZED_PURCHASE	Unit returned to inventory
2016-08-28	110-8284062-8121025	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-08-27	110-3418532-0184268	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-26	115-4306959-4102661	Dell&nbsp;i5559-4013SLV-T	B01DY9GSEK	X0013KQ7ZJ	Dell Inspiron 15 Laptop Computer - 15.6" Screen / 6th Gen Intel Core i7 Processor / 1TB Hard Drive / 12GB Memory/ Windows 10	1	CVG2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-26	107-7982005-1929842	HP Pavilion 510-p030	B01F5LWOA2	X0015J4HQT	HP Pavilion 510-p030 Desktop (Core i7, 12 GB RAM, 1TB HDD)	1	LAS2	SELLABLE	DEFECTIVE	Unit returned to inventory
2016-08-26	112-8622735-7201849	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-08-24	110-3128820-3010666	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-08-23	113-3367093-6773804	Dell C1760nw	B00A7APX0A	X0015CM6YB	Dell Color Laser Printer 1200 dpi Print - Plain Paper Print (C1760NW)	1	CVG2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-08-20	106-7204835-9735419	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-19	110-8268161-5574634	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-15	113-5839323-2158661	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-15	102-0427780-6382652	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LEX2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2016-08-14	114-0201444-6586652	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-13	106-1531441-2412265	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-12	106-6275468-6806669	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-11	102-1144738-3805005	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-11	109-9978757-1333803	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	CUSTOMER_DAMAGED	DAMAGED_BY_FC	Unit returned to inventory
2016-08-09	103-5487779-6694604	HP Pavilion 510-p030	B01F5LWOA2	X0015J4HQT	HP Pavilion 510-p030 Desktop (Core i7, 12 GB RAM, 1TB HDD)	1	CVG2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-08	108-6620188-8297013	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-08-06	113-7872531-0389843	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-08-06	103-7821243-6121054	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-05	107-3382545-7997819	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-05	102-3833058-4737052	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory
2016-08-04	114-3253108-8109838	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-03	114-6760216-3375441	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-03	104-6501809-2288250	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-02	105-3316483-8053014	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-02	102-2364336-6710618	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-08-01	106-3963114-8565062	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-31	115-9164333-2998667	HP Pavilion 510-p030	B01F5LWOA2	X0015J4HQT	HP Pavilion 510-p030 Desktop (Core i7, 12 GB RAM, 1TB HDD)	1	CVG2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-30	106-6619020-6973004	HP Pavilion 510-p030	B01F5LWOA2	X0015J4HQT	HP Pavilion 510-p030 Desktop (Core i7, 12 GB RAM, 1TB HDD)	1	CVG2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-30	109-3938011-2626622	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	CUSTOMER_DAMAGED	DAMAGED_BY_FC	Unit returned to inventory
2016-07-30	106-5037367-6392206	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-26	109-2719086-4575435	4X-B0A4-QZUB	B016EXHG5I	X000XIXUW5	Newest Model Toshiba Satellite L75 17.3-inch Laptop, HD+ Widescreen Display, Intel Core i3-4005u, 6GB DDR3L RAM, 500GB HDD, DVD?RW, HDMI, 802.11 BGN W	1	LAS2	DAMAGED	DAMAGED_BY_FC	Reimbursed
2016-07-24	113-9882791-2890635	80MJ00AEUS	B00ZR6GMVS	X0014QUR7L	Lenovo Ideapad 100 15.6-Inch Laptop (Pentium, 4 GB RAM, 500 GB HDD, Windows 10) 80MJ00AEUS	1	LAS2	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory
2016-07-22	106-5890073-8418636	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-21	108-0685799-3675407	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-20	106-2564950-3209839	GH-50	B01CXHXJKK	X0013ANGIZ	*FULL SET* 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 f	1	LAS2	DEFECTIVE	MISSING_PARTS	Unit returned to inventory
2016-07-20	106-2883840-9338607	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Magnetic Windshield Cover - Huge Size Fits Any Car, Truck, SUV, Van or Automobile - Keeps Ice & Snow Off - Top Quality Exterior Auto Snow Win	1	LEX2	SELLABLE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2016-07-20	106-2883840-9338607	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Magnetic Windshield Cover - Huge Size Fits Any Car, Truck, SUV, Van or Automobile - Keeps Ice & Snow Off - Top Quality Exterior Auto Snow Win	1	LEX2	SELLABLE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2016-07-18	102-3637316-0757848	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LEX2	CARRIER_DAMAGED	UNDELIVERABLE_UNKNOWN	Unit returned to inventory
2016-07-18	112-7478754-7138602	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-16	107-8361822-4730648	80MJ00AEUS	B00ZR6GMVS	X0014QUR7L	Lenovo Ideapad 100 15.6-Inch Laptop (Pentium, 4 GB RAM, 500 GB HDD, Windows 10) 80MJ00AEUS	1	CVG2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-16	104-3456233-1010614	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose Set - Expands From 17 to 50 FT - Includes Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-07-15	108-5368656-8310658	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose Set - Expands From 17 to 50 FT - Includes Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-15	105-2090078-4075452	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-14	106-2282994-3876257	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose Set - Expands From 17 to 50 FT - Includes Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-13	109-7547856-1945812	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose Set - Expands From 17 to 50 FT - Includes Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-07-12	107-7990781-7373005	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose Set - Expands From 17 to 50 FT - Includes Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff	1	LEX2	SELLABLE	DEFECTIVE	Unit returned to inventory
2016-07-11	002-8332233-9477836	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose Set - Expands From 17 to 50 FT - Includes Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-11	105-8664672-4437824	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-09	108-1057761-5756202	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-07	109-1320185-4269007	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-07-06	115-6219533-0889809	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LEX2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2016-07-03	116-6963663-3817855	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose *FULL SET* - Expands From 17 to 50 FT - Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff Va	1	LAS2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-06-29	113-9565154-2395405	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose Set - Expands From 17 to 50 FT - Includes Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff	1	LEX2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-06-27	110-3984098-9751464	GH-50	B01CXHXJKK	X0013ANGIZ	Flexible Expandable Yard Garden Hose Set - Expands From 17 to 50 FT - Includes Bonus Multi-Function Water Sprayer Nozzle, Hose Holder Hanger, Shutoff	1	LEX2	DEFECTIVE	NOT_AS_DESCRIBED	Unit returned to inventory
2016-06-22	109-3600769-9604211	i5559-3349slv	B01DCPGDHI	X000ZKSAKN	Dell Inspiron i5559-3349SLV 15.6 Inch Laptop (Intel Core i5, 8 GB RAM, 128 GB SSD, Silver Matte)	1	LAS2	SELLABLE	ORDERED_WRONG_ITEM	Unit returned to inventory
2016-06-22	109-7766117-5700265	i5559-3349slv	B01DCPGDHI	X000ZKSAKN	Dell Inspiron i5559-3349SLV 15.6 Inch Laptop (Intel Core i5, 8 GB RAM, 128 GB SSD, Silver Matte)	1	LAS2	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory
2016-06-11	108-4568185-3470611	J4-SH5K-6SC5	B01B8IL4XE	X000YMO10F	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display,	1	CVG2	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory
2016-06-02	103-4308827-0638604	OF-Z1RN-LOEL	B01A52GM0Y	X000YB8S3R	2016 Newest Toshiba Satellite 15.6-inch Premium High Performance Laptop, Intel i3 Processor, 8GB DDR3L, 1TB HDD, HD display, DVD SuperMulti drive, HDM	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-05-28	104-4652902-9514633	J4-SH5K-6SC5	B01B8IL4XE	X000YMO10F	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display,	1	CVG2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
2016-05-27	111-7501757-5569037	4G-O2GZ-11VX	B015JV81KA	X000ZZ3963	Dell Inspiron i5459-4020SLV 23.8 Inch FHD All-in-One (6th Generation Intel Core i5, 8 GB RAM, 1 TB HDD)	1	LAS2	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory
2016-05-26	115-5897784-3677028	0B-0QPS-5FKH	B016RH3DSA	X0012SCG2P	Dell XPS13-9343 13.3 Inch Ultrabook (Intel i5-5200U 2.2GHz, 4GB DDR3 RAM, 128GB SSD, Windows 10 Home)	1	LAS2	CARRIER_DAMAGED	ORDERED_WRONG_ITEM	Reimbursed
2016-05-21	116-8200784-0389838	4G-O2GZ-11VX	B015JV81KA	X000ZZ3963	Dell Inspiron i5459-4020SLV 23.8 Inch FHD All-in-One (6th Generation Intel Core i5, 8 GB RAM, 1 TB HDD)	1	CVG2	CUSTOMER_DAMAGED	DAMAGED_BY_FC	Unit returned to inventory
2016-05-17	114-8196882-0347457	GG-KR1Q-HBS1	B01B5WFX6C	X000YGM4XR	2016 Newest Toshiba Satellite S55 Flagship High Performance 15.6" Laptop- Intel Core i7-5500U Processor, 12GB RAM, 1TB Hard Drive, DVD+/-RW, TruBrite	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-05-13	115-9970655-9680232	OF-Z1RN-LOEL	B01A52GM0Y	X000YB8S3R	2016 Newest Toshiba Satellite 15.6-inch Premium High Performance Laptop, Intel i3 Processor, 8GB DDR3L, 1TB HDD, HD display, DVD SuperMulti drive, HDM	1	LAS2	CARRIER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory
2016-05-10	105-2262791-1442650	45-YTJW-E6AX	B012DTEMQ8	X000YURMUX	Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)	1	LEX2	CUSTOMER_DAMAGED	APPAREL_STYLE	Unit returned to inventory
2016-04-29	111-7013648-4213802	J4-SH5K-6SC5	B01B8IL4XE	X000YMO10F	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display,	1	LEX2	CUSTOMER_DAMAGED	SWITCHEROO	Unit returned to inventory
2016-04-28	102-4836157-1869853	J4-SH5K-6SC5	B01B8IL4XE	X000YMO10F	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display,	1	LEX2	CARRIER_DAMAGED	SWITCHEROO	Reimbursed
2016-04-27	109-2525904-4986640	J4-SH5K-6SC5	B01B8IL4XE	X000YMO10F	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display,	1	LAS2	CUSTOMER_DAMAGED	APPAREL_STYLE	Unit returned to inventory
2016-04-23	113-5650800-1866630	J4-1I9O-6SS9	B017KIHITK	X000YYG9S5	Dell Inspiron i3459-3275BLK 23.8" Touchscreen All in One (Intel Core i3, 8 GB RAM, 1 TB HDD)	1	CVG2	CUSTOMER_DAMAGED	DAMAGED_BY_FC	Unit returned to inventory
2016-04-13	116-2433440-4765843	J4-SH5K-6SC5	B01B8IL4XE	X000YMO10F	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display,	1	LEX2	CUSTOMER_DAMAGED	SWITCHEROO	Unit returned to inventory
2016-04-09	105-5074983-7040238	G5-LI8E-UI8N	B015PYZWKI	X000YMO1L9	Dell Inspiron i7359-2435SLV 13.3 Inch 2-in-1 Touchscreen Laptop (6th Generation Intel Core i5, 4 GB RAM, 500 GB HDD)	1	LAS2	CUSTOMER_DAMAGED	MISSED_ESTIMATED_DELIVERY	Unit returned to inventory
2016-04-08	104-3647395-9557811	L6-LKMR-MKS2	B019MGNAA4	X000YHSQCJ	2016 Newest Lenovo Premium High Performance 15.6-inch HD Laptop (Intel Core i5 processor, 6GB DDR3L, 1TB HDD, DVD RW, Bluetooth, Webcam, WiFi, HDMI, W	1	LAS2	CARRIER_DAMAGED	MISSING_PARTS	Reimbursed
2016-04-08	103-6663816-5979402	8Z-95SJ-2ZT3	B01A7FZRNC	X000XXECYP	2016 Newest Premium Toshiba Satellite 15 Laptop (Intel Quad Core Processor up to 2.40 GHz, 8GB RAM, 500GB HDD, 15.6" HD Backlit LED Screen, DVD+/-RW,	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Reimbursed
2016-04-05	102-7323143-8936252	A9-CVFC-5Z12	B019TTJ40O	X000Z8BIP9	Dell Inspiron i5559-3347SLV 15.6 Inch Laptop (Intel Core i5, 8 GB RAM, 1 TB HDD, Silver Matte)	1	CVG2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-03-31	106-2063984-7896220	AX-I4ZJ-Z6BY	B012AQI7EW	X000XSE3VH	Dell SE2216H 22" Screen LED-Lit Monitor	1	CVG2	CUSTOMER_DAMAGED	DAMAGED_BY_FC	Unit returned to inventory
