date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"Dec 24, 2015 11:22:55 AM PST",6028085821,Order,115-0824772-8919439,M9-BEOG-M79A,"Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)",1,amazon.com,Amazon,VINELAND,NJ,08360-1891,987.89,0,0,0,0,-59.27,0,0,0,928.62
"Dec 24, 2015 1:08:37 PM PST",6028085821,Refund,104-2211959-3994614,8D-IJRV-T9TU,"HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,WINTER HAVEN,FL,33884-1586,-486,0,0,0,0,24.16,0,0,0,-461.84
"Dec 24, 2015 2:59:01 PM PST",6028085821,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-9.73,-9.73
"Dec 24, 2015 3:01:22 PM PST",6028085821,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-23.69,-23.69
"Dec 25, 2015 3:53:40 PM PST",6028085821,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-6.81,-6.81
"Dec 25, 2015 3:54:20 PM PST",6028085821,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-10.32,-10.32
"Dec 26, 2015 11:41:32 AM PST",6028085821,Order,104-9460436-1197837,8D-IJRV-T9TU,"HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,COLORADO SPRINGS,COLORADO,80905-8108,474.64,0,0,0,0,-28.48,-13.44,0,0,432.72
"Dec 26, 2015 12:19:48 PM PST",6028085821,Order,107-0099837-6174656,8D-IJRV-T9TU,"HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,TUCSON,AZ,85755-9716,474.64,0,0,0,0,-28.48,-13.44,0,0,432.72
"Dec 26, 2015 5:48:28 PM PST",6028085821,Order,116-3208876-0067439,8D-IJRV-T9TU,"HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,TRONA,CA,93562-2542,474.66,0,0,0,0,-28.48,-13.44,0,0,432.74
"Dec 26, 2015 9:10:04 PM PST",6028085821,Order,103-1235546-3911435,FK-E12N-KS30,Apple Watch 38mm Aluminum Case Sport with White Sport Band,1,amazon.com,Amazon,WASHINGTON,NJ,07882-2205,315.99,5.99,0,0,0,-32.28,-5.99,0,0,283.71
"Dec 27, 2015 3:12:26 AM PST",6028085821,Adjustment,108-4882755-3235451,BQ-SI0R-BZO7,FBA Inventory Reimbursement - Customer Return,1,,,,,,0,0,0,0,0,0,0,0,214.77,214.77
"Dec 27, 2015 3:12:26 AM PST",6028085821,Adjustment,108-4882755-3235451,BQ-SI0R-BZO7,FBA Inventory Reimbursement - Customer Return,1,,,,,,0,0,0,0,0,0,0,0,214.77,214.77
"Dec 27, 2015 9:46:52 PM PST",6028085821,Order,104-1628669-2055444,NC-XEH9-LX6R,"DELL i5558-2147BLK Windows 10 Laptop Intel Core i3-5015U Processor 2.1GHz 15.6"" 6GB 1TB HD Windows 10 home 64Bit",1,amazon.com,Amazon,CHARLESTOWN,RI,02813-3457,394.61,0,0,0,0,-23.68,-8.37,0,0,362.56
"Dec 27, 2015 9:47:44 PM PST",6028085821,Order,002-2932543-4850614,NC-XEH9-LX6R,"DELL i5558-2147BLK Windows 10 Laptop Intel Core i3-5015U Processor 2.1GHz 15.6"" 6GB 1TB HD Windows 10 home 64Bit",1,amazon.com,Amazon,GREENVILLE,RI,02828-1445,397.17,12.77,0,0,0,-23.83,-21.14,0,0,364.97
"Dec 28, 2015 1:23:17 AM PST",6028085821,Order,105-0356042-3503428,JE-KO0J-TJQ3,"Dell Inspiron i3552-5240BLK 15.6 Inch Laptop (Intel Pentium, 4 GB RAM, 500 GB HDD)",1,amazon.com,Amazon,Palm Coast,FL,32137,319.87,0,0,0,0,-19.19,-7.98,0,0,292.7
"Dec 28, 2015 6:41:20 AM PST",6028085821,Order,113-2064463-1202637,86-YQ0K-Q2HM,"Dell Inspiron i3847-10000BK Desktop (Intel Core i5, 8 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,CHESAPEAKE,VA,23322-4124,420.49,0,0,0,0,-25.23,-19.68,0,0,375.58
"Dec 28, 2015 12:28:51 PM PST",6028085821,Order,111-5121898-1427410,JE-KO0J-TJQ3,"Dell Inspiron i3552-5240BLK 15.6 Inch Laptop (Intel Pentium, 4 GB RAM, 500 GB HDD)",1,amazon.com,Amazon,Stratford,CT,6614,319.76,12.31,0,-12.31,0,-19.19,-7.98,0,0,292.59
"Dec 28, 2015 4:05:55 PM PST",6028085821,Order,109-2138505-3820254,JE-KO0J-TJQ3,"Dell Inspiron i3552-5240BLK 15.6 Inch Laptop (Intel Pentium, 4 GB RAM, 500 GB HDD)",1,amazon.com,Amazon,MILWAUKEE,WI,53202-1235,319.87,0,0,0,0,-19.19,-7.98,0,0,292.7
"Dec 28, 2015 7:19:52 PM PST",6028085821,Order,102-1735632-0527436,86-YQ0K-Q2HM,"Dell Inspiron i3847-10000BK Desktop (Intel Core i5, 8 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,CAMBRIDGE,MA,02140-3206,420.49,0,0,0,0,-25.23,-19.68,0,0,375.58
"Dec 29, 2015 1:07:24 AM PST",6028085821,Order,110-1718962-5770653,JE-KO0J-TJQ3,"Dell Inspiron i3552-5240BLK 15.6 Inch Laptop (Intel Pentium, 4 GB RAM, 500 GB HDD)",1,amazon.com,Amazon,PALM HARBOR,FL,34683-3333,319.87,0,0,0,0,-19.19,-7.98,0,0,292.7
"Dec 29, 2015 1:17:03 AM PST",6028085821,Order,109-2540753-5395453,86-YQ0K-Q2HM,"Dell Inspiron i3847-10000BK Desktop (Intel Core i5, 8 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,Madison,AL,35758,420.49,0,0,0,0,-25.23,-19.68,0,0,375.58
"Dec 29, 2015 11:10:30 AM PST",6028085821,Order,107-9735182-5788244,86-YQ0K-Q2HM,"Dell Inspiron i3847-10000BK Desktop (Intel Core i5, 8 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,CALLAHAN,FL,32011-5226,420.49,0,0,0,0,-25.23,-19.68,0,0,375.58
"Dec 29, 2015 11:55:00 PM PST",6028085821,Order,102-1313804-5848255,JE-KO0J-TJQ3,"Dell Inspiron i3552-5240BLK 15.6 Inch Laptop (Intel Pentium, 4 GB RAM, 500 GB HDD)",1,amazon.com,Amazon,PETALUMA,CA,94952-6114,319.87,6.98,0,-6.98,0,-19.19,-7.98,0,0,292.7
"Dec 30, 2015 9:20:26 AM PST",6028085821,Order,116-7335407-4365044,8D-IJRV-T9TU,"HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,EWING,NJ,08628-2624,470.01,11.99,0,0,0,-28.2,-25.43,0,0,428.37
"Dec 30, 2015 3:11:20 PM PST",6028085821,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-5.07,-5.07
"Dec 30, 2015 4:16:09 PM PST",6028085821,Order,104-9338391-2855412,M6-M0AX-2M9N,"Microsoft Surface 3 Tablet (10.8-Inch, 64 GB, Intel Atom, Windows 10)",1,amazon.com,Amazon,LIVONIA,MI,48150-1000,420,13.61,0,-13.61,0,-25.2,0,0,0,394.8
"Dec 30, 2015 9:25:30 PM PST",6028085821,Order,002-0619445-7420235,8D-IJRV-T9TU,"HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)",1,amazon.com,Amazon,DOWNINGTOWN,PA,19335-3731,470.01,0,0,0,0,-28.2,-13.44,0,0,428.37
